time,price,change,vol,amount,ÐÔÖÊ
10:24:04,15.69,--,6,9414,ÂòÅÌ
10:23:59,15.69,0.01,17,26735,ÂòÅÌ
10:23:54,15.68,--,2100,3292800,ÂòÅÌ
10:23:49,15.68,0.01,85,134722,ÂòÅÌ
10:23:44,15.67,--,28,43876,ÂôÅÌ
10:23:39,15.67,0.01,610,955995,ÂòÅÌ
10:23:34,15.66,0.01,473,742158,ÂòÅÌ
10:23:29,15.65,--,1141,1785727,ÂôÅÌ
10:23:24,15.65,--,253,396007,ÂôÅÌ
10:23:14,15.65,--,134,211212,ÂòÅÌ
10:23:14,15.65,--,334,524212,ÂôÅÌ
10:23:09,15.65,--,530,829575,ÂòÅÌ
10:23:04,15.65,0.01,97,153244,ÂòÅÌ
10:22:59,15.64,-0.01,111,173666,ÂôÅÌ
10:22:49,15.65,--,196,308242,ÂòÅÌ
10:22:49,15.65,--,326,510690,ÂôÅÌ
10:22:44,15.65,--,88,137720,ÂòÅÌ
10:22:39,15.65,-0.01,32,50080,ÖÐÐÔÅÌ
10:22:34,15.66,0.01,186,292779,ÂòÅÌ
10:22:29,15.65,-0.01,223,349057,ÂôÅÌ
10:22:24,15.66,0.01,32,50112,ÂòÅÌ
10:22:19,15.65,--,80,126702,ÂôÅÌ
10:22:14,15.65,-0.01,46,72115,ÂôÅÌ
10:22:09,15.66,--,129,203454,ÂòÅÌ
10:22:04,15.66,0.01,518,811313,ÂòÅÌ
10:21:59,15.65,-0.01,66,104792,ÂôÅÌ
10:21:49,15.66,0.01,144,225504,ÂòÅÌ
10:21:49,15.65,-0.01,158,248772,ÂôÅÌ
10:21:44,15.66,0.01,172,269853,ÂòÅÌ
10:21:39,15.65,-0.02,136,212840,ÂôÅÌ
10:21:34,15.67,0.01,639,1001375,ÂòÅÌ
10:21:29,15.66,--,137,215982,ÂòÅÌ
10:21:24,15.66,--,133,208340,ÂôÅÌ
10:21:19,15.66,-0.01,528,826848,ÖÐÐÔÅÌ
10:21:14,15.67,0.01,240,376080,ÂòÅÌ
10:21:09,15.66,--,192,300672,ÂôÅÌ
10:21:04,15.66,--,185,289772,ÂôÅÌ
10:20:59,15.66,--,62,98595,ÂôÅÌ
10:20:49,15.66,--,153,239660,ÂôÅÌ
10:20:49,15.66,--,145,227508,ÂòÅÌ
10:20:44,15.66,0.01,609,955134,ÂòÅÌ
10:20:39,15.65,--,181,283327,ÂôÅÌ
10:20:34,15.65,--,224,350560,ÂôÅÌ
10:20:29,15.65,--,390,611852,ÂôÅÌ
10:20:24,15.65,-0.01,191,298977,ÂôÅÌ
10:20:19,15.66,--,204,320967,ÂòÅÌ
10:20:14,15.66,--,449,703196,ÂòÅÌ
10:20:09,15.66,--,578,905148,ÂòÅÌ
10:20:04,15.66,0.01,188,295911,ÂòÅÌ
10:19:59,15.65,-0.01,828,1295820,ÂôÅÌ
10:19:54,15.66,0.01,30,47105,ÂòÅÌ
10:19:49,15.65,--,289,453724,ÂôÅÌ
10:19:44,15.65,--,72,112680,ÂôÅÌ
10:19:39,15.65,--,339,530597,ÂôÅÌ
10:19:34,15.65,0.01,644,1007860,ÂòÅÌ
10:19:29,15.64,-0.01,244,382616,ÂôÅÌ
10:19:24,15.65,0.01,482,754330,ÂòÅÌ
10:19:19,15.64,--,546,853944,ÂòÅÌ
10:19:14,15.64,--,226,353464,ÂòÅÌ
10:19:09,15.64,--,290,455061,ÂòÅÌ
10:19:04,15.64,--,112,175168,ÂôÅÌ
10:18:59,15.64,--,492,769488,ÂôÅÌ
10:18:54,15.64,--,168,262752,ÂòÅÌ
10:18:49,15.64,--,145,226842,ÂòÅÌ
10:18:41,15.64,0.01,176,275264,ÂòÅÌ
10:18:36,15.63,-0.01,668,1044084,ÂôÅÌ
10:18:31,15.64,0.01,142,223589,ÂòÅÌ
10:18:26,15.63,-0.01,803,1255151,ÂôÅÌ
10:18:21,15.64,0.01,152,237728,ÂòÅÌ
10:18:16,15.63,-0.01,111,173555,ÂôÅÌ
10:18:11,15.64,0.01,305,478458,ÂòÅÌ
10:18:06,15.63,-0.01,340,531670,ÂôÅÌ
10:17:56,15.64,--,6,9384,ÂòÅÌ
10:17:56,15.64,--,214,336197,ÂòÅÌ
10:17:51,15.64,--,73,114234,ÂòÅÌ
10:17:46,15.64,0.01,1276,1995664,ÂòÅÌ
10:17:41,15.63,--,172,268836,ÂòÅÌ
10:17:36,15.63,-0.01,588,920544,ÂôÅÌ
10:17:26,15.64,--,35,54802,ÂòÅÌ
10:17:26,15.64,0.01,220,344080,ÂòÅÌ
10:17:21,15.63,-0.01,564,883032,ÂôÅÌ
10:17:16,15.64,-0.01,462,723568,ÂôÅÌ
10:17:06,15.65,--,53,83007,ÂòÅÌ
10:17:06,15.65,--,406,636892,ÂòÅÌ
10:17:01,15.65,0.02,760,1189400,ÂòÅÌ
10:16:56,15.63,--,110,171930,ÂôÅÌ
10:16:51,15.63,--,231,361115,ÂôÅÌ
10:16:46,15.63,-0.01,44,68772,ÂôÅÌ
10:16:41,15.64,--,50,78200,ÂòÅÌ
10:16:36,15.64,--,16,25024,ÂòÅÌ
10:16:31,15.64,--,34,53176,ÂòÅÌ
10:16:26,15.64,--,132,206448,ÂòÅÌ
10:16:21,15.64,--,32,50298,ÂòÅÌ
10:16:16,15.64,0.02,135,211202,ÂòÅÌ
10:16:11,15.62,-0.01,790,1235479,ÂôÅÌ
10:16:06,15.63,-0.02,116,181308,ÂôÅÌ
10:16:01,15.65,0.03,340,532100,ÂòÅÌ
10:15:51,15.62,--,100,156200,ÂôÅÌ
10:15:51,15.62,--,115,179692,ÂôÅÌ
10:15:46,15.62,-0.01,52,82723,ÂôÅÌ
10:15:41,15.63,--,314,490782,ÂòÅÌ
10:15:36,15.63,0.01,78,121914,ÂòÅÌ
10:15:31,15.62,-0.01,145,226552,ÂôÅÌ
10:15:26,15.63,--,176,275088,ÂòÅÌ
10:15:21,15.63,--,132,206316,ÂòÅÌ
10:15:16,15.63,--,20,31260,ÂòÅÌ
10:15:11,15.63,-0.01,200,312600,ÂôÅÌ
10:15:01,15.64,0.02,264,414397,ÂòÅÌ
10:15:01,15.62,-0.01,550,859100,ÂôÅÌ
10:14:56,15.63,--,80,125040,ÂôÅÌ
10:14:51,15.63,-0.01,84,131292,ÂôÅÌ
10:14:46,15.64,0.01,70,109480,ÂòÅÌ
10:14:41,15.63,0.03,732,1144116,ÂòÅÌ
10:14:36,15.6,0.01,146,228134,ÖÐÐÔÅÌ
10:14:26,15.59,-0.02,192,299328,ÂôÅÌ
10:14:26,15.61,0.02,188,293468,ÂòÅÌ
10:14:21,15.59,-0.01,528,823152,ÂôÅÌ
10:14:16,15.6,--,1220,1903200,ÂòÅÌ
10:14:06,15.6,0.01,120,188697,ÂòÅÌ
10:14:06,15.59,--,162,252558,ÂôÅÌ
10:14:01,15.59,--,180,280620,ÂôÅÌ
10:13:56,15.59,--,103,160639,ÂôÅÌ
10:13:51,15.59,--,1052,1641564,ÂòÅÌ
10:13:46,15.59,--,335,522327,ÂòÅÌ
10:13:41,15.59,--,398,621978,ÂòÅÌ
10:13:36,15.59,--,1746,2722014,ÂôÅÌ
10:13:31,15.59,--,774,1206666,ÂôÅÌ
10:13:26,15.59,0.01,1294,2017346,ÂòÅÌ
10:13:21,15.58,--,670,1044233,ÂôÅÌ
10:13:16,15.58,-0.01,936,1459783,ÂôÅÌ
10:13:11,15.59,0.01,40,62360,ÂòÅÌ
10:13:06,15.58,-0.02,496,772768,ÂôÅÌ
10:13:01,15.6,--,3965,6185462,ÂòÅÌ
10:12:56,15.6,-0.01,968,1511577,ÂôÅÌ
10:12:51,15.61,--,165,257627,ÂòÅÌ
10:12:46,15.61,-0.01,86,134246,ÖÐÐÔÅÌ
10:12:41,15.62,0.01,1494,2335127,ÂòÅÌ
10:12:36,15.61,--,251,391873,ÂôÅÌ
10:12:26,15.61,--,46,71806,ÂôÅÌ
10:12:21,15.61,-0.01,126,196686,ÂôÅÌ
10:12:21,15.62,--,336,524832,ÂôÅÌ
10:12:16,15.62,--,254,396748,ÂôÅÌ
10:12:11,15.62,0.01,258,402996,ÂòÅÌ
10:12:06,15.61,-0.01,742,1158262,ÂôÅÌ
10:12:01,15.62,-0.01,264,412368,ÂôÅÌ
10:11:56,15.63,0.01,442,692346,ÂòÅÌ
10:11:51,15.62,--,1919,2997540,ÂôÅÌ
10:11:46,15.62,--,490,766879,ÂòÅÌ
10:11:41,15.62,--,367,573316,ÂôÅÌ
10:11:36,15.62,-0.01,154,240548,ÂôÅÌ
10:11:31,15.63,0.01,166,260958,ÂòÅÌ
10:11:26,15.62,--,190,296780,ÂòÅÌ
10:11:21,15.62,-0.01,1807,2822596,ÂôÅÌ
10:11:16,15.63,0.01,400,626450,ÂòÅÌ
10:11:11,15.62,--,1118,1746565,ÂôÅÌ
10:11:06,15.62,--,60,94344,ÂôÅÌ
10:10:56,15.62,-0.01,268,418616,ÂôÅÌ
10:10:56,15.63,--,401,626825,ÂôÅÌ
10:10:51,15.63,0.01,194,304722,ÂòÅÌ
10:10:46,15.62,--,100,156824,ÂôÅÌ
10:10:41,15.62,--,175,273412,ÂôÅÌ
10:10:36,15.62,--,86,135831,ÂôÅÌ
10:10:31,15.62,--,50,78100,ÂòÅÌ
10:10:26,15.62,--,3670,5732540,ÂòÅÌ
10:10:21,15.62,0.01,287,448356,ÂôÅÌ
10:10:16,15.61,-0.01,128,201306,ÂôÅÌ
10:10:11,15.62,0.01,105,164072,ÖÐÐÔÅÌ
10:10:06,15.61,-0.01,400,625898,ÂôÅÌ
10:10:01,15.62,--,175,273412,ÂòÅÌ
10:09:51,15.62,0.01,94,148327,ÂòÅÌ
10:09:46,15.61,-0.01,466,727426,ÂôÅÌ
10:09:36,15.62,0.01,106,165572,ÂòÅÌ
10:09:31,15.61,--,183,285725,ÂòÅÌ
10:09:26,15.61,-0.01,394,616532,ÂôÅÌ
10:09:21,15.62,-0.01,87,135956,ÖÐÐÔÅÌ
10:09:16,15.63,--,950,1484850,ÂòÅÌ
10:09:06,15.63,--,232,362616,ÂòÅÌ
10:09:01,15.63,0.01,16,25008,ÂòÅÌ
10:08:56,15.62,--,72,112464,ÂôÅÌ
10:08:51,15.62,--,188,293656,ÂôÅÌ
10:08:46,15.62,0.02,2172,3394163,ÂòÅÌ
10:08:41,15.6,--,949,1481875,ÂòÅÌ
10:08:31,15.6,--,1196,1865760,ÂôÅÌ
10:08:26,15.6,--,1,1622,ÂôÅÌ
10:08:21,15.6,0.01,4,7737,ÂòÅÌ
10:08:16,15.59,-0.02,99,154403,ÂôÅÌ
10:08:11,15.61,0.01,112,174832,ÂòÅÌ
10:08:08,15.6,0.01,1968,3071577,ÂòÅÌ
10:08:03,15.59,-0.01,2862,4461858,ÂôÅÌ
10:07:58,15.6,--,692,1079520,ÂòÅÌ
10:07:48,15.6,-0.01,1440,2246400,ÂôÅÌ
10:07:43,15.61,0.01,387,604169,ÂôÅÌ
10:07:38,15.6,-0.02,356,556857,ÂôÅÌ
10:07:28,15.62,0.02,147,229676,ÂòÅÌ
10:07:23,15.6,--,458,715977,ÂôÅÌ
10:07:18,15.6,--,229,357302,ÂôÅÌ
10:07:13,15.6,--,1262,1970217,ÂòÅÌ
10:07:03,15.6,--,90,140400,ÂòÅÌ
10:06:58,15.6,--,639,996902,ÂôÅÌ
10:06:53,15.6,0.02,194,304137,ÂòÅÌ
10:06:48,15.58,--,510,794580,ÂôÅÌ
10:06:43,15.58,--,254,395732,ÂôÅÌ
10:06:38,15.58,--,609,948884,ÂôÅÌ
10:06:33,15.58,-0.02,460,718175,ÂôÅÌ
10:06:28,15.6,0.02,567,884582,ÂòÅÌ
10:06:23,15.58,-0.02,3094,4820452,ÂôÅÌ
10:06:18,15.6,--,6,10857,ÂòÅÌ
10:06:13,15.6,--,524,817440,ÂòÅÌ
10:06:08,15.6,--,79,123302,ÂòÅÌ
10:06:03,15.6,-0.02,8522,13295318,ÂôÅÌ
10:05:58,15.62,-0.01,346,541951,ÂôÅÌ
10:05:53,15.63,--,514,803382,ÂòÅÌ
10:05:48,15.63,--,821,1283285,ÂôÅÌ
10:05:43,15.63,-0.01,382,598566,ÖÐÐÔÅÌ
10:05:38,15.64,0.01,358,559912,ÂòÅÌ
10:05:33,15.63,--,1170,1828710,ÂôÅÌ
10:05:28,15.63,0.01,616,962808,ÂòÅÌ
10:05:23,15.62,-0.01,126,196812,ÂôÅÌ
10:05:18,15.63,-0.01,48,75024,ÖÐÐÔÅÌ
10:05:13,15.64,--,69,107978,ÂòÅÌ
10:05:08,15.64,--,1334,2086376,ÂòÅÌ
10:05:03,15.64,0.01,388,606832,ÂòÅÌ
10:04:58,15.63,-0.01,452,706476,ÖÐÐÔÅÌ
10:04:53,15.64,0.01,558,872712,ÂòÅÌ
10:04:48,15.63,-0.01,448,701724,ÂôÅÌ
10:04:43,15.64,-0.01,165,258122,ÂòÅÌ
10:04:38,15.65,--,288,450720,ÂòÅÌ
10:04:33,15.65,0.02,350,549252,ÂòÅÌ
10:04:28,15.63,-0.01,3951,6175475,ÂôÅÌ
10:04:23,15.64,-0.01,292,458189,ÂôÅÌ
10:04:18,15.65,--,1092,1708980,ÂòÅÌ
10:04:13,15.65,--,388,607220,ÂòÅÌ
10:04:08,15.65,--,361,566404,ÂôÅÌ
10:04:03,15.65,-0.01,478,748195,ÂôÅÌ
10:03:58,15.66,0.01,166,259956,ÂòÅÌ
10:03:53,15.65,--,684,1070460,ÂòÅÌ
10:03:48,15.65,0.01,227,355317,ÂôÅÌ
10:03:43,15.64,-0.01,222,348709,ÂôÅÌ
10:03:33,15.65,--,111,173777,ÂôÅÌ
10:03:33,15.65,-0.01,810,1267650,ÂôÅÌ
10:03:28,15.66,-0.02,194,303804,ÂôÅÌ
10:03:23,15.68,0.02,258,406049,ÂòÅÌ
10:03:18,15.66,0.02,278,435348,ÂòÅÌ
10:03:15,15.64,-0.01,246,384744,ÂôÅÌ
10:03:10,15.65,0.01,5429,8496447,ÂòÅÌ
10:03:05,15.64,-0.01,1210,1892440,ÂôÅÌ
10:03:00,15.65,--,514,805912,ÂòÅÌ
10:02:55,15.65,0.01,928,1452320,ÂòÅÌ
10:02:50,15.64,-0.01,2027,3170290,ÂôÅÌ
10:02:45,15.65,--,734,1148710,ÂòÅÌ
10:02:40,15.65,--,376,588440,ÂòÅÌ
10:02:35,15.65,--,362,566530,ÂôÅÌ
10:02:30,15.65,-0.01,372,583682,ÖÐÐÔÅÌ
10:02:25,15.66,0.01,553,866060,ÖÐÐÔÅÌ
10:02:20,15.65,-0.03,530,830952,ÂôÅÌ
10:02:15,15.68,0.01,2441,3827550,ÂòÅÌ
10:02:10,15.67,--,2020,3165340,ÂòÅÌ
10:02:05,15.67,-0.01,550,861850,ÂôÅÌ
10:02:00,15.68,--,708,1110144,ÂòÅÌ
10:01:55,15.68,--,576,904673,ÂòÅÌ
10:01:50,15.68,--,588,921984,ÂòÅÌ
10:01:45,15.68,--,1772,2778496,ÂòÅÌ
10:01:40,15.68,--,395,619422,ÂòÅÌ
10:01:35,15.68,--,186,291648,ÂòÅÌ
10:01:30,15.68,0.01,56,89313,ÂòÅÌ
10:01:25,15.67,0.01,43,67443,ÖÐÐÔÅÌ
10:01:20,15.66,--,798,1249668,ÂôÅÌ
10:01:15,15.66,--,22,34452,ÂôÅÌ
10:01:10,15.66,--,42,65772,ÂòÅÌ
10:01:05,15.66,--,302,472932,ÂòÅÌ
10:01:00,15.66,0.01,54,84564,ÂòÅÌ
10:00:55,15.65,-0.01,14,21910,ÂôÅÌ
10:00:50,15.66,--,100,156600,ÂòÅÌ
10:00:45,15.66,0.02,254,397764,ÂòÅÌ
10:00:40,15.64,--,340,533261,ÂòÅÌ
10:00:35,15.64,0.01,165,258122,ÂòÅÌ
10:00:30,15.63,--,200,314100,ÂôÅÌ
10:00:25,15.63,0.01,202,315726,ÂòÅÌ
10:00:20,15.62,--,395,617052,ÂôÅÌ
10:00:15,15.62,-0.01,90,142079,ÂôÅÌ
10:00:10,15.63,--,235,367367,ÂòÅÌ
10:00:05,15.63,0.01,442,690846,ÂòÅÌ
10:00:00,15.62,--,146,228052,ÂôÅÌ
9:59:55,15.62,-0.01,324,507587,ÂôÅÌ
9:59:50,15.63,-0.01,295,461147,ÂôÅÌ
9:59:45,15.64,--,146,228344,ÂòÅÌ
9:59:40,15.64,--,386,603704,ÂôÅÌ
9:59:35,15.64,-0.01,13312,20821469,ÂôÅÌ
9:59:30,15.65,--,1155,1807637,ÂòÅÌ
9:59:25,15.65,--,1142,1788732,ÂòÅÌ
9:59:15,15.65,--,2337,3657467,ÂòÅÌ
9:59:05,15.65,--,308,482020,ÂòÅÌ
9:59:05,15.65,-0.03,5194,8128610,ÂôÅÌ
9:58:55,15.68,--,158,247744,ÂòÅÌ
9:58:45,15.68,-0.01,1916,3005040,ÂôÅÌ
9:58:35,15.69,0.01,154,241626,ÂòÅÌ
9:58:30,15.68,--,26,40768,ÂôÅÌ
9:58:25,15.68,--,124,194432,ÂôÅÌ
9:58:20,15.68,--,93,145824,ÂôÅÌ
9:58:15,15.68,0.01,471,739280,ÂòÅÌ
9:58:10,15.67,-0.01,143,224143,ÂôÅÌ
9:58:05,15.68,0.01,216,338688,ÂòÅÌ
9:58:00,15.67,-0.01,1314,2060542,ÂôÅÌ
9:57:50,15.68,0.01,882,1382976,ÂòÅÌ
9:57:45,15.67,--,834,1306878,ÂôÅÌ
9:57:35,15.67,0.01,82,128494,ÂòÅÌ
9:57:30,15.66,--,181,283508,ÂôÅÌ
9:57:25,15.66,-0.01,24,39087,ÂôÅÌ
9:57:20,15.67,0.01,34,53278,ÂòÅÌ
9:57:15,15.66,--,142,222372,ÂôÅÌ
9:57:05,15.66,0.01,162,253692,ÂòÅÌ
9:57:05,15.65,-0.01,730,1142450,ÂôÅÌ
9:57:00,15.66,--,242,378972,ÂòÅÌ
9:56:50,15.66,0.01,230,360180,ÂòÅÌ
9:56:50,15.65,--,157,245767,ÂôÅÌ
9:56:45,15.65,--,126,197190,ÂòÅÌ
9:56:40,15.65,0.01,3288,5145720,ÂòÅÌ
9:56:35,15.64,-0.01,50,78200,ÂôÅÌ
9:56:30,15.65,--,326,511692,ÂôÅÌ
9:56:25,15.65,0.01,323,505557,ÂòÅÌ
9:56:20,15.64,--,726,1136965,ÂôÅÌ
9:56:15,15.64,-0.01,230,359720,ÂôÅÌ
9:56:10,15.65,0.01,559,874897,ÂòÅÌ
9:56:05,15.64,-0.01,650,1018101,ÂôÅÌ
9:56:00,15.65,--,303,474257,ÂòÅÌ
9:55:55,15.65,0.01,704,1103262,ÂòÅÌ
9:55:50,15.64,--,349,545898,ÂôÅÌ
9:55:45,15.64,-0.01,784,1227677,ÂôÅÌ
9:55:40,15.65,--,708,1108020,ÂòÅÌ
9:55:35,15.65,--,96,150240,ÂòÅÌ
9:55:30,15.65,--,105,164387,ÂôÅÌ
9:55:20,15.65,-0.01,1560,2442902,ÂôÅÌ
9:55:20,15.66,--,636,995976,ÂòÅÌ
9:55:15,15.66,--,471,737648,ÂòÅÌ
9:55:10,15.66,--,104,164367,ÂòÅÌ
9:55:05,15.66,--,2071,3243248,ÂôÅÌ
9:55:00,15.66,-0.01,890,1395243,ÂôÅÌ
9:54:55,15.67,--,246,385482,ÂòÅÌ
9:54:50,15.67,--,388,607996,ÂòÅÌ
9:54:45,15.67,--,1506,2359902,ÂôÅÌ
9:54:40,15.67,-0.01,297,465461,ÂôÅÌ
9:54:35,15.68,--,1008,1580544,ÂòÅÌ
9:54:30,15.68,--,2378,3728704,ÂôÅÌ
9:54:25,15.68,-0.01,70,111265,ÂôÅÌ
9:54:19,15.69,0.01,239,375053,ÂòÅÌ
9:54:14,15.68,-0.01,104,163072,ÂôÅÌ
9:54:09,15.69,0.01,1528,2397432,ÂòÅÌ
9:54:04,15.68,--,2086,3270848,ÂòÅÌ
9:53:59,15.68,--,1126,1765568,ÂôÅÌ
9:53:54,15.68,--,258,404544,ÂòÅÌ
9:53:49,15.68,0.01,1672,2621696,ÂòÅÌ
9:53:44,15.67,-0.01,224,352512,ÂôÅÌ
9:53:39,15.68,0.01,966,1514688,ÂòÅÌ
9:53:34,15.67,-0.01,69,108185,ÂôÅÌ
9:53:29,15.68,0.01,1210,1897280,ÂòÅÌ
9:53:24,15.67,--,822,1289578,ÂòÅÌ
9:53:19,15.67,--,368,576656,ÂòÅÌ
9:53:14,15.67,-0.01,527,825871,ÂôÅÌ
9:53:09,15.68,--,2044,3204992,ÂòÅÌ
9:53:04,15.68,--,528,829409,ÂòÅÌ
9:52:59,15.68,-0.01,1846,2894528,ÂôÅÌ
9:52:54,15.69,0.01,115,180497,ÂòÅÌ
9:52:49,15.68,--,1816,2847488,ÂòÅÌ
9:52:44,15.68,--,742,1163456,ÂòÅÌ
9:52:39,15.68,--,652,1022336,ÂôÅÌ
9:52:34,15.68,-0.01,338,531489,ÂôÅÌ
9:52:29,15.69,0.01,933,1463939,ÂòÅÌ
9:52:24,15.68,-0.01,1786,2800448,ÂôÅÌ
9:52:19,15.69,--,1674,2626506,ÂòÅÌ
9:52:14,15.69,0.03,1548,2430318,ÂòÅÌ
9:52:09,15.66,-0.01,2416,3783456,ÂôÅÌ
9:52:04,15.67,-0.01,704,1103168,ÂôÅÌ
9:51:59,15.68,--,234,367539,ÂòÅÌ
9:51:54,15.68,--,63,98784,ÂòÅÌ
9:51:49,15.68,0.02,76,119168,ÂòÅÌ
9:51:44,15.66,--,206,322596,ÂòÅÌ
9:51:39,15.66,--,110,172260,ÂòÅÌ
9:51:34,15.66,0.01,952,1490832,ÂòÅÌ
9:51:29,15.65,--,536,838840,ÂòÅÌ
9:51:24,15.65,--,150,234750,ÂòÅÌ
9:51:19,15.65,--,1398,2187870,ÂôÅÌ
9:51:14,15.65,-0.01,3685,5767025,ÂôÅÌ
9:51:09,15.66,0.01,176,275616,ÂòÅÌ
9:51:04,15.65,0.01,596,932740,ÂòÅÌ
9:50:59,15.64,--,336,525504,ÂôÅÌ
9:50:54,15.64,--,65,101660,ÂôÅÌ
9:50:49,15.64,0.01,2160,3378240,ÂòÅÌ
9:50:44,15.63,-0.01,238,371994,ÂôÅÌ
9:50:39,15.64,0.01,1648,2577472,ÂòÅÌ
9:50:34,15.63,--,71,110973,ÂôÅÌ
9:50:29,15.63,--,95,148485,ÂôÅÌ
9:50:24,15.63,--,518,809634,ÂôÅÌ
9:50:19,15.63,0.01,638,997756,ÂòÅÌ
9:50:14,15.62,--,91,142142,ÂôÅÌ
9:50:09,15.62,--,166,259292,ÂôÅÌ
9:50:04,15.62,--,31,48422,ÂôÅÌ
9:49:59,15.62,--,996,1555752,ÂòÅÌ
9:49:49,15.62,--,2088,3261456,ÂòÅÌ
9:49:49,15.62,0.01,608,949696,ÂòÅÌ
9:49:44,15.61,-0.02,1659,2589699,ÂôÅÌ
9:49:39,15.63,0.02,592,925296,ÂòÅÌ
9:49:34,15.61,-0.02,674,1052114,ÂôÅÌ
9:49:24,15.63,0.01,1177,1839651,ÂòÅÌ
9:49:24,15.62,0.01,117,182754,ÂòÅÌ
9:49:19,15.61,0.01,185,288785,ÂòÅÌ
9:49:14,15.6,--,1939,3024840,ÂôÅÌ
9:49:09,15.6,--,223,347880,ÂôÅÌ
9:49:04,15.6,0.01,2128,3319680,ÂòÅÌ
9:48:59,15.59,-0.01,452,704668,ÂôÅÌ
9:48:54,15.6,--,188,293280,ÂôÅÌ
9:48:44,15.6,--,201,313560,ÂôÅÌ
9:48:44,15.6,0.01,1064,1659840,ÂòÅÌ
9:48:39,15.59,-0.03,272,424048,ÖÐÐÔÅÌ
9:48:34,15.62,0.02,1372,2143064,ÂòÅÌ
9:48:29,15.6,--,1164,1815840,ÂòÅÌ
9:48:24,15.6,0.01,2224,3469440,ÂòÅÌ
9:48:19,15.59,0.01,1891,2948380,ÂòÅÌ
9:48:09,15.58,-0.04,806,1257243,ÂôÅÌ
9:48:04,15.62,0.02,291,454604,ÂòÅÌ
9:47:59,15.6,-0.01,2504,3907737,ÂôÅÌ
9:47:54,15.61,0.01,1763,2752417,ÂòÅÌ
9:47:44,15.6,--,340,530400,ÂôÅÌ
9:47:39,15.6,--,586,914160,ÂôÅÌ
9:47:34,15.6,0.01,2308,3601728,ÂòÅÌ
9:47:29,15.59,--,6152,9590968,ÂòÅÌ
9:47:24,15.59,-0.01,654,1019960,ÂôÅÌ
9:47:19,15.6,--,1191,1857960,ÂòÅÌ
9:47:14,15.6,--,452,705120,ÂòÅÌ
9:47:09,15.6,-0.01,1235,1926912,ÂôÅÌ
9:47:04,15.61,0.01,1020,1592220,ÖÐÐÔÅÌ
9:46:59,15.6,-0.02,6302,9831120,ÂôÅÌ
9:46:54,15.62,--,4403,6877486,ÂòÅÌ
9:46:49,15.62,0.01,2671,4172102,ÖÐÐÔÅÌ
9:46:44,15.61,-0.01,1232,1923152,ÂôÅÌ
9:46:39,15.62,--,344,537328,ÂòÅÌ
9:46:34,15.62,-0.01,189,295218,ÂôÅÌ
9:46:29,15.63,-0.01,452,706476,ÂôÅÌ
9:46:24,15.64,0.01,3304,5167456,ÂòÅÌ
9:46:19,15.63,-0.02,903,1411389,ÂôÅÌ
9:46:14,15.65,0.02,1547,2421055,ÂòÅÌ
9:46:09,15.63,-0.01,3504,5476752,ÂôÅÌ
9:46:04,15.64,--,751,1174564,ÂòÅÌ
9:45:59,15.64,-0.02,8004,12518381,ÂôÅÌ
9:45:54,15.66,0.01,3419,5354404,ÂòÅÌ
9:45:49,15.65,--,1969,3082799,ÂôÅÌ
9:45:44,15.65,-0.01,1723,2696495,ÂôÅÌ
9:45:34,15.66,0.01,405,634480,ÂòÅÌ
9:45:34,15.65,0.01,430,672950,ÂôÅÌ
9:45:29,15.64,-0.01,477,746090,ÂôÅÌ
9:45:24,15.65,--,986,1543090,ÂòÅÌ
9:45:12,15.65,0.01,726,1136190,ÂòÅÌ
9:45:12,15.64,--,1326,2073864,ÂôÅÌ
9:45:01,15.64,--,1480,2314720,ÂôÅÌ
9:45:01,15.64,--,326,510990,ÂòÅÌ
9:44:56,15.64,--,448,700672,ÂòÅÌ
9:44:51,15.64,--,597,933708,ÂòÅÌ
9:44:46,15.64,0.01,1464,2290133,ÂòÅÌ
9:44:36,15.63,--,826,1291413,ÂôÅÌ
9:44:31,15.63,0.03,1684,2632842,ÂòÅÌ
9:44:26,15.6,-0.01,1115,1739400,ÂôÅÌ
9:44:21,15.61,--,2818,4398898,ÂòÅÌ
9:44:11,15.61,0.01,986,1539146,ÂòÅÌ
9:44:06,15.6,-0.01,117,182520,ÂôÅÌ
9:44:01,15.61,0.01,2759,4308047,ÂòÅÌ
9:43:56,15.6,--,5546,8651760,ÂòÅÌ
9:43:51,15.6,--,431,672360,ÂòÅÌ
9:43:46,15.6,-0.01,1593,2486515,ÂôÅÌ
9:43:41,15.61,0.01,62,96782,ÂòÅÌ
9:43:36,15.6,--,3100,4836000,ÂôÅÌ
9:43:31,15.6,0.02,884,1379164,ÂòÅÌ
9:43:21,15.58,-0.01,463,721665,ÂôÅÌ
9:43:21,15.59,--,508,791972,ÂòÅÌ
9:43:16,15.59,--,72,112248,ÂòÅÌ
9:43:11,15.59,0.01,383,597097,ÂòÅÌ
9:43:06,15.58,--,736,1146999,ÂòÅÌ
9:43:01,15.58,--,537,836708,ÂôÅÌ
9:42:56,15.58,--,1104,1720032,ÂôÅÌ
9:42:51,15.58,-0.01,198,308484,ÂôÅÌ
9:42:46,15.59,--,2146,3347110,ÂòÅÌ
9:42:41,15.59,--,284,442756,ÂòÅÌ
9:42:36,15.59,0.01,1080,1685154,ÂòÅÌ
9:42:31,15.58,-0.01,1061,1653411,ÂôÅÌ
